型番,カード名,レアリティ,画像URL,画像タイトル,参照価格,元URL,カテゴリ,デフォルト動画,デフォルトバッジ,dopaID,wp_id,source
OP07-026,ジュエリー・ボニー,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-026_minnanotoreca-10251830.webp,ジュエリー・ボニー（SR）[OP07-026],,https://dopa-game.jp/one-piece/dp/10251830,,,,10251830,30921,DOPA(ワンピ)
OP07-015,モンキー・D・ドラゴン,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-015_minnanotoreca-10251831.webp,モンキー・D・ドラゴン（SR）[OP07-015],,https://dopa-game.jp/one-piece/dp/10251831,,,,10251831,30922,DOPA(ワンピ)
OP07-019,ジュエリー・ボニー,L★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-019_minnanotoreca-10251832.webp,ジュエリー・ボニー（L★）[OP07-019],,https://dopa-game.jp/one-piece/dp/10251832,,,,10251832,30923,DOPA(ワンピ)
OP07-085,ステューシー,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-085_minnanotoreca-10251833.webp,ステューシー（SR）[OP07-085],,https://dopa-game.jp/one-piece/dp/10251833,,,,10251833,30924,DOPA(ワンピ)
OP07-005,カリーナ,R★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-005_minnanotoreca-10251834.webp,カリーナ（R★）[OP07-005],,https://dopa-game.jp/one-piece/dp/10251834,,,,10251834,30925,DOPA(ワンピ)
OP07-019,ジュエリー・ボニー,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-019_minnanotoreca-10251835.webp,ジュエリー・ボニー（L）[OP07-019],,https://dopa-game.jp/one-piece/dp/10251835,,,,10251835,30926,DOPA(ワンピ)
OP07-026,ジュエリー・ボニー,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-026_minnanotoreca-10251836.webp,ジュエリー・ボニー（SR★）[OP07-026],,https://dopa-game.jp/one-piece/dp/10251836,,,,10251836,30927,DOPA(ワンピ)
OP07-072,ポルチェ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-072_minnanotoreca-10251837.webp,ポルチェ（SR）[OP07-072],,https://dopa-game.jp/one-piece/dp/10251837,,,,10251837,30928,DOPA(ワンピ)
OP07-072,ポルチェ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-072_minnanotoreca-10251838.webp,ポルチェ（SR）[OP07-072],,https://dopa-game.jp/one-piece/dp/10251838,,,,10251838,30929,DOPA(ワンピ)
OP07-118,サボ,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-118_minnanotoreca-10251839.webp,サボ（SEC）[OP07-118],,https://dopa-game.jp/one-piece/dp/10251839,,,,10251839,30930,DOPA(ワンピ)
OP07-097,ベガパンク,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-097_minnanotoreca-10251840.webp,ベガパンク（L）[OP07-097],,https://dopa-game.jp/one-piece/dp/10251840,,,,10251840,30931,DOPA(ワンピ)
OP07-118,サボ,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-118_minnanotoreca-10251841.webp,サボ（SEC）[OP07-118],,https://dopa-game.jp/one-piece/dp/10251841,,,,10251841,30932,DOPA(ワンピ)
OP07-119,ポートガス・D・エース,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-119_minnanotoreca-10251842.webp,ポートガス・D・エース（SEC）[OP07-119],,https://dopa-game.jp/one-piece/dp/10251842,,,,10251842,30933,DOPA(ワンピ)
OP07-107,フランキー,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-107_minnanotoreca-10251843.webp,フランキー（R）[OP07-107],,https://dopa-game.jp/one-piece/dp/10251843,,,,10251843,30934,DOPA(ワンピ)
OP07-064,サンジ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-064_minnanotoreca-10251844.webp,サンジ（SR）[OP07-064],,https://dopa-game.jp/one-piece/dp/10251844,,,,10251844,30935,DOPA(ワンピ)
OP07-059,フォクシー,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-059_minnanotoreca-10251845.webp,フォクシー（L）[OP07-059],,https://dopa-game.jp/one-piece/dp/10251845,,,,10251845,30936,DOPA(ワンピ)
OP07-064,サンジ,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-064_minnanotoreca-10251846.webp,サンジ（SR★）[OP07-064],,https://dopa-game.jp/one-piece/dp/10251846,,,,10251846,30937,DOPA(ワンピ)
OP07-029,バジル・ホーキンス,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-029_minnanotoreca-10251847.webp,バジル・ホーキンス（SR）[OP07-029],,https://dopa-game.jp/one-piece/dp/10251847,,,,10251847,30938,DOPA(ワンピ)
OP07-109,モンキー・D・ルフィ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-109_minnanotoreca-10251849.webp,モンキー・D・ルフィ（SR）[OP07-109],,https://dopa-game.jp/one-piece/dp/10251849,,,,10251849,30939,DOPA(ワンピ)
OP07-062,ヴィンスモーク・レイジュ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-062_minnanotoreca-10251850.webp,ヴィンスモーク・レイジュ（C）[OP07-062],,https://dopa-game.jp/one-piece/dp/10251850,,,,10251850,30940,DOPA(ワンピ)
OP07-005,カリーナ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-005_minnanotoreca-10251851.webp,カリーナ（R）[OP07-005],,https://dopa-game.jp/one-piece/dp/10251851,,,,10251851,30941,DOPA(ワンピ)
OP05-074,ユースタス・キッド,SR★/パラレル,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-074_minnanotoreca-10251852.webp,ユースタス・キッド（SR★/パラレル）[OP05-074],,https://dopa-game.jp/one-piece/dp/10251852,,,,10251852,30942,DOPA(ワンピ)
OP03-116,しらほし　フルアート,UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-116_minnanotoreca-10251853.webp,しらほし　フルアート（UC）[OP03-116],,https://dopa-game.jp/one-piece/dp/10251853,,,,10251853,30943,DOPA(ワンピ)
P-001,モンキー・D・ルフィ(フルアート/foil/漫画絵),P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-001_minnanotoreca-10251854.webp,モンキー・D・ルフィ(フルアート/foil/漫画絵)（P）[P-001],,https://dopa-game.jp/one-piece/dp/10251854,,,,10251854,30944,DOPA(ワンピ)
OP07-022,お玉,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-022_minnanotoreca-10251855.webp,お玉（R）[OP07-022],,https://dopa-game.jp/one-piece/dp/10251855,,,,10251855,30945,DOPA(ワンピ)
OP07-111,リリス,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-111_minnanotoreca-10251856.webp,リリス（SR）[OP07-111],,https://dopa-game.jp/one-piece/dp/10251856,,,,10251856,30946,DOPA(ワンピ)
OP03-003,イゾウ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-003_minnanotoreca-10251857.webp,イゾウ（R）[OP03-003],,https://dopa-game.jp/one-piece/dp/10251857,,,,10251857,30947,DOPA(ワンピ)
ST02-001,ユースタス・キッド,L,https://minnano-toreka.com/wp-content/uploads/2026/08/ST02-001_minnanotoreca-10251858.webp,ユースタス・キッド（L）[ST02-001],,https://dopa-game.jp/one-piece/dp/10251858,,,,10251858,30948,DOPA(ワンピ)
-,ドン!!カード(海賊王下七武海),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10251859.webp,ドン!!カード(海賊王下七武海)（-）[-],,https://dopa-game.jp/one-piece/dp/10251859,,,,10251859,30949,DOPA(ワンピ)
OP03-078,イッショウ,SP,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-078_minnanotoreca-10251860.webp,イッショウ（SP）[OP03-078],,https://dopa-game.jp/one-piece/dp/10251860,,,,10251860,30950,DOPA(ワンピ)
OP07-119,ポートガス・D・エース,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-119_minnanotoreca-10251861.webp,ポートガス・D・エース（SEC）[OP07-119],,https://dopa-game.jp/one-piece/dp/10251861,,,,10251861,30951,DOPA(ワンピ)
-,ドン!!カード(お前ら下がってていいぞ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10251862.webp,ドン!!カード(お前ら下がってていいぞ)（-）[-],,https://dopa-game.jp/one-piece/dp/10251862,,,,10251862,30952,DOPA(ワンピ)
-,何が届くかドキドキオリパ21,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10252187.webp,何が届くかドキドキオリパ21（-）[-],,https://dopa-game.jp/one-piece/dp/10252187,,,,10252187,30953,DOPA(ワンピ)
{OP01-079},ミス・オールサンデー,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-079_minnanotoreca-10257203.webp,ミス・オールサンデー（R）[{OP01-079}],,https://dopa-game.jp/one-piece/dp/10257203,,,,10257203,30954,DOPA(ワンピ)
{P-063},ジンベエ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-063_minnanotoreca-10257236.webp,ジンベエ（P）[{P-063}],,https://dopa-game.jp/one-piece/dp/10257236,,,,10257236,30955,DOPA(ワンピ)
P-068,サンジ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-068_minnanotoreca-10260643.webp,サンジ（P）[P-068],,https://dopa-game.jp/one-piece/dp/10260643,,,,10260643,30956,DOPA(ワンピ)
ST06-001,サカズキ,L,https://minnano-toreka.com/wp-content/uploads/2026/08/ST06-001_minnanotoreca-10260647.webp,サカズキ（L）[ST06-001],,https://dopa-game.jp/one-piece/dp/10260647,,,,10260647,30957,DOPA(ワンピ)
P-061,モンキー・D・ルフィ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-061_minnanotoreca-10260671.webp,モンキー・D・ルフィ（P）[P-061],,https://dopa-game.jp/one-piece/dp/10260671,,,,10260671,30958,DOPA(ワンピ)
OP03-102,サンジ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-102_minnanotoreca-10260675.webp,サンジ（R）[OP03-102],,https://dopa-game.jp/one-piece/dp/10260675,,,,10260675,30959,DOPA(ワンピ)
OP04-104,サンジ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP04-104_minnanotoreca-10260678.webp,サンジ（SR）[OP04-104],,https://dopa-game.jp/one-piece/dp/10260678,,,,10260678,30960,DOPA(ワンピ)
-,ドン!!カード,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10260679.webp,ドン!!カード（-）[-],,https://dopa-game.jp/one-piece/dp/10260679,,,,10260679,30961,DOPA(ワンピ)
P-036,モンキー・D・ルフィ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-036_minnanotoreca-10260682.webp,モンキー・D・ルフィ（P）[P-036],,https://dopa-game.jp/one-piece/dp/10260682,,,,10260682,30962,DOPA(ワンピ)
P-047,モンキー・D・ルフィ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-047_minnanotoreca-10260685.webp,モンキー・D・ルフィ（P）[P-047],,https://dopa-game.jp/one-piece/dp/10260685,,,,10260685,30963,DOPA(ワンピ)
ST13-019,3兄弟の絆,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-019_minnanotoreca-10260686.webp,3兄弟の絆（C）[ST13-019],,https://dopa-game.jp/one-piece/dp/10260686,,,,10260686,30964,DOPA(ワンピ)
P-017,トラファルガー・ロー,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-017_minnanotoreca-10260688.webp,トラファルガー・ロー（P）[P-017],,https://dopa-game.jp/one-piece/dp/10260688,,,,10260688,30965,DOPA(ワンピ)
P-055,モンキー・D・ルフィ(実写),P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-055_minnanotoreca-10260689.webp,モンキー・D・ルフィ(実写)（P）[P-055],,https://dopa-game.jp/one-piece/dp/10260689,,,,10260689,30966,DOPA(ワンピ)
OP04-083,サボ(illust:Yosuke Adachi),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP04-083_minnanotoreca-10260692.webp,サボ(illust:Yosuke Adachi)（SR）[OP04-083],,https://dopa-game.jp/one-piece/dp/10260692,,,,10260692,30967,DOPA(ワンピ)
ST14-005,トニートニー・チョッパー,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST14-005_minnanotoreca-10263672.webp,トニートニー・チョッパー（C）[ST14-005],,https://dopa-game.jp/one-piece/dp/10263672,,,,10263672,30968,DOPA(ワンピ)
ST14-006,ナミ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST14-006_minnanotoreca-10263675.webp,ナミ（SR）[ST14-006],,https://dopa-game.jp/one-piece/dp/10263675,,,,10263675,30969,DOPA(ワンピ)
ST14-001,モンキー・D・ルフィ,L,https://minnano-toreka.com/wp-content/uploads/2026/08/ST14-001_minnanotoreca-10263677.webp,モンキー・D・ルフィ（L）[ST14-001],,https://dopa-game.jp/one-piece/dp/10263677,,,,10263677,30970,DOPA(ワンピ)
ST14-013,ロロノア・ゾロ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST14-013_minnanotoreca-10263681.webp,ロロノア・ゾロ（C）[ST14-013],,https://dopa-game.jp/one-piece/dp/10263681,,,,10263681,30971,DOPA(ワンピ)
ST01-001,モンキー・D・ルフィ,L,https://minnano-toreka.com/wp-content/uploads/2026/08/ST01-001_minnanotoreca-10263693.webp,モンキー・D・ルフィ（L）[ST01-001],,https://dopa-game.jp/one-piece/dp/10263693,,,,10263693,30972,DOPA(ワンピ)
-,ドン!!カード(黒背景/金文字),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10266476.webp,ドン!!カード(黒背景/金文字)（-）[-],,https://dopa-game.jp/one-piece/dp/10266476,,,,10266476,30973,DOPA(ワンピ)
OP06-104,菊之丞,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-104_minnanotoreca-10269843.webp,菊之丞（R）[OP06-104],,https://dopa-game.jp/one-piece/dp/10269843,,,,10269843,30974,DOPA(ワンピ)
OP05-114,神の裁き,UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-114_minnanotoreca-10269875.webp,神の裁き（UC）[OP05-114],,https://dopa-game.jp/one-piece/dp/10269875,,,,10269875,30975,DOPA(ワンピ)
ST01-008,ニコ・ロビン,Ｃ,https://minnano-toreka.com/wp-content/uploads/2026/08/ST01-008_minnanotoreca-10276046.webp,ニコ・ロビン（Ｃ）[ST01-008],,https://dopa-game.jp/one-piece/dp/10276046,,,,10276046,30976,DOPA(ワンピ)
OP08-105,ジュエリー・ボニー,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-105_minnanotoreca-10276079.webp,ジュエリー・ボニー（SR）[OP08-105],,https://dopa-game.jp/one-piece/dp/10276079,,,,10276079,30977,DOPA(ワンピ)
EB01-012,キャベンディッシュ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/EB01-012_minnanotoreca-10276080.webp,キャベンディッシュ（SR）[EB01-012],,https://dopa-game.jp/one-piece/dp/10276080,,,,10276080,30978,DOPA(ワンピ)
OP08-021,キャロット,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-021_minnanotoreca-10276081.webp,キャロット（L）[OP08-021],,https://dopa-game.jp/one-piece/dp/10276081,,,,10276081,30979,DOPA(ワンピ)
OP08-118,シルバーズ・レイリー,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-118_minnanotoreca-10276082.webp,シルバーズ・レイリー（SEC）[OP08-118],,https://dopa-game.jp/one-piece/dp/10276082,,,,10276082,30980,DOPA(ワンピ)
OP08-021,キャロット,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-021_minnanotoreca-10276083.webp,キャロット（L）[OP08-021],,https://dopa-game.jp/one-piece/dp/10276083,,,,10276083,30981,DOPA(ワンピ)
OP08-118,シルバーズ・レイリー,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-118_minnanotoreca-10276084.webp,シルバーズ・レイリー（SEC）[OP08-118],,https://dopa-game.jp/one-piece/dp/10276084,,,,10276084,30982,DOPA(ワンピ)
OP08-023,キャロット,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-023_minnanotoreca-10276086.webp,キャロット（SR）[OP08-023],,https://dopa-game.jp/one-piece/dp/10276086,,,,10276086,30983,DOPA(ワンピ)
OP08-007,トニートニー・チョッパー,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-007_minnanotoreca-10276087.webp,トニートニー・チョッパー（SR）[OP08-007],,https://dopa-game.jp/one-piece/dp/10276087,,,,10276087,30984,DOPA(ワンピ)
OP08-023,キャロット,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-023_minnanotoreca-10276088.webp,キャロット（SR）[OP08-023],,https://dopa-game.jp/one-piece/dp/10276088,,,,10276088,30985,DOPA(ワンピ)
OP08-057,キング,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-057_minnanotoreca-10276089.webp,キング（L）[OP08-057],,https://dopa-game.jp/one-piece/dp/10276089,,,,10276089,30986,DOPA(ワンピ)
OP08-001,トニートニー・チョッパー,L★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-001_minnanotoreca-10276091.webp,トニートニー・チョッパー（L★）[OP08-001],,https://dopa-game.jp/one-piece/dp/10276091,,,,10276091,30987,DOPA(ワンピ)
OP08-015,Dr.くれは,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-015_minnanotoreca-10276092.webp,Dr.くれは（R）[OP08-015],,https://dopa-game.jp/one-piece/dp/10276092,,,,10276092,30988,DOPA(ワンピ)
OP08-080,クイーン,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-080_minnanotoreca-10276093.webp,クイーン（R）[OP08-080],,https://dopa-game.jp/one-piece/dp/10276093,,,,10276093,30989,DOPA(ワンピ)
OP03-055,ゴムゴムの大槌,C,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-055_minnanotoreca-10276094.webp,ゴムゴムの大槌（C）[OP03-055],,https://dopa-game.jp/one-piece/dp/10276094,,,,10276094,30990,DOPA(ワンピ)
OP08-106,ナミ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-106_minnanotoreca-10276096.webp,ナミ（SR）[OP08-106],,https://dopa-game.jp/one-piece/dp/10276096,,,,10276096,30991,DOPA(ワンピ)
OP08-067,シャーロット・プリン,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-067_minnanotoreca-10276097.webp,シャーロット・プリン（R）[OP08-067],,https://dopa-game.jp/one-piece/dp/10276097,,,,10276097,30992,DOPA(ワンピ)
ST06-008,ヒナ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST06-008_minnanotoreca-10276112.webp,ヒナ（C）[ST06-008],,https://dopa-game.jp/one-piece/dp/10276112,,,,10276112,30993,DOPA(ワンピ)
OP08-074,ブラックマリア,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-074_minnanotoreca-10276115.webp,ブラックマリア（SR）[OP08-074],,https://dopa-game.jp/one-piece/dp/10276115,,,,10276115,30994,DOPA(ワンピ)
OP08-058,シャーロット・プリン,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-058_minnanotoreca-10276116.webp,シャーロット・プリン（L）[OP08-058],,https://dopa-game.jp/one-piece/dp/10276116,,,,10276116,30995,DOPA(ワンピ)
OP08-074,ブラックマリア,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-074_minnanotoreca-10276119.webp,ブラックマリア（SR★）[OP08-074],,https://dopa-game.jp/one-piece/dp/10276119,,,,10276119,30996,DOPA(ワンピ)
OP08-058,シャーロット・プリン,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-058_minnanotoreca-10276120.webp,シャーロット・プリン（L）[OP08-058],,https://dopa-game.jp/one-piece/dp/10276120,,,,10276120,30997,DOPA(ワンピ)
ST06-006,たしぎ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST06-006_minnanotoreca-10276121.webp,たしぎ（C）[ST06-006],,https://dopa-game.jp/one-piece/dp/10276121,,,,10276121,30998,DOPA(ワンピ)
OP08-030,ペドロ,R★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-030_minnanotoreca-10276122.webp,ペドロ（R★）[OP08-030],,https://dopa-game.jp/one-piece/dp/10276122,,,,10276122,30999,DOPA(ワンピ)
OP08-067,シャーロット・プリン,R★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-067_minnanotoreca-10276123.webp,シャーロット・プリン（R★）[OP08-067],,https://dopa-game.jp/one-piece/dp/10276123,,,,10276123,31000,DOPA(ワンピ)
OP08-002,マルコ,L★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-002_minnanotoreca-10276124.webp,マルコ（L★）[OP08-002],,https://dopa-game.jp/one-piece/dp/10276124,,,,10276124,31001,DOPA(ワンピ)
ST04-005,クイーン,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST04-005_minnanotoreca-10276125.webp,クイーン（C）[ST04-005],,https://dopa-game.jp/one-piece/dp/10276125,,,,10276125,31002,DOPA(ワンピ)
P-069,コアラ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-069_minnanotoreca-10276126.webp,コアラ（P）[P-069],,https://dopa-game.jp/one-piece/dp/10276126,,,,10276126,31003,DOPA(ワンピ)
OP08-069,シャーロット・リンリン,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-069_minnanotoreca-10276128.webp,シャーロット・リンリン（SR★）[OP08-069],,https://dopa-game.jp/one-piece/dp/10276128,,,,10276128,31004,DOPA(ワンピ)
OP08-110,ワイパー,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-110_minnanotoreca-10276129.webp,ワイパー（R）[OP08-110],,https://dopa-game.jp/one-piece/dp/10276129,,,,10276129,31005,DOPA(ワンピ)
OP08-119,カイドウ＆リンリン,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-119_minnanotoreca-10276130.webp,カイドウ＆リンリン（SEC）[OP08-119],,https://dopa-game.jp/one-piece/dp/10276130,,,,10276130,31006,DOPA(ワンピ)
OP08-069,シャーロット・リンリン,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-069_minnanotoreca-10276131.webp,シャーロット・リンリン（SR）[OP08-069],,https://dopa-game.jp/one-piece/dp/10276131,,,,10276131,31007,DOPA(ワンピ)
OP08-119,カイドウ＆リンリン,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-119_minnanotoreca-10276965.webp,カイドウ＆リンリン（SEC）[OP08-119],,https://dopa-game.jp/one-piece/dp/10276965,,,,10276965,31008,DOPA(ワンピ)
OP08-098,カルガラ,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-098_minnanotoreca-10276966.webp,カルガラ（L）[OP08-098],,https://dopa-game.jp/one-piece/dp/10276966,,,,10276966,31009,DOPA(ワンピ)
ST03-008,トラファルガーロー,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST03-008_minnanotoreca-10276967.webp,トラファルガーロー（C）[ST03-008],,https://dopa-game.jp/one-piece/dp/10276967,,,,10276967,31010,DOPA(ワンピ)
ST06-006,たしぎ(フルアート),C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST06-006_minnanotoreca-10276968.webp,たしぎ(フルアート)（C）[ST06-006],,https://dopa-game.jp/one-piece/dp/10276968,,,,10276968,31011,DOPA(ワンピ)
P-076,サカズキ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-076_minnanotoreca-10276969.webp,サカズキ（P）[P-076],,https://dopa-game.jp/one-piece/dp/10276969,,,,10276969,31012,DOPA(ワンピ)
ST03-013,ボア・ハンコック,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST03-013_minnanotoreca-10276970.webp,ボア・ハンコック（C）[ST03-013],,https://dopa-game.jp/one-piece/dp/10276970,,,,10276970,31013,DOPA(ワンピ)
OP08-106,ナミ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-106_minnanotoreca-10276971.webp,ナミ（SR）[OP08-106],,https://dopa-game.jp/one-piece/dp/10276971,,,,10276971,31014,DOPA(ワンピ)
OP05-091,レベッカ(パラレル,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-091_minnanotoreca-10280173.webp,レベッカ(パラレル（SR）[OP05-091],,https://dopa-game.jp/one-piece/dp/10280173,,,,10280173,31015,DOPA(ワンピ)
OP02-013,ポートガス・D・エース,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-013_minnanotoreca-10280175.webp,ポートガス・D・エース（SR）[OP02-013],,https://dopa-game.jp/one-piece/dp/10280175,,,,10280175,31016,DOPA(ワンピ)
OP03-112,シャーロット・プリン,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-112_minnanotoreca-10280177.webp,シャーロット・プリン（R）[OP03-112],,https://dopa-game.jp/one-piece/dp/10280177,,,,10280177,31017,DOPA(ワンピ)
ST02-007,ジュエリー・ボニー,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST02-007_minnanotoreca-10280180.webp,ジュエリー・ボニー（C）[ST02-007],,https://dopa-game.jp/one-piece/dp/10280180,,,,10280180,31018,DOPA(ワンピ)
OP08-112,S-スネーク,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-112_minnanotoreca-10280181.webp,S-スネーク（SR）[OP08-112],,https://dopa-game.jp/one-piece/dp/10280181,,,,10280181,31019,DOPA(ワンピ)
OP08-112,S-スネーク,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-112_minnanotoreca-10280184.webp,S-スネーク（SR）[OP08-112],,https://dopa-game.jp/one-piece/dp/10280184,,,,10280184,31020,DOPA(ワンピ)
OP08-079,カイドウ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-079_minnanotoreca-10280187.webp,カイドウ（SR）[OP08-079],,https://dopa-game.jp/one-piece/dp/10280187,,,,10280187,31021,DOPA(ワンピ)
OP08-043,エドワード・ニューゲート(パラレル/illust:DAI-XT.),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-043_minnanotoreca-10280188.webp,エドワード・ニューゲート(パラレル/illust:DAI-XT.)（SR）[OP08-043],,https://dopa-game.jp/one-piece/dp/10280188,,,,10280188,31022,DOPA(ワンピ)
OP08-079,カイドウ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-079_minnanotoreca-10280189.webp,カイドウ（SR）[OP08-079],,https://dopa-game.jp/one-piece/dp/10280189,,,,10280189,31023,DOPA(ワンピ)
OP02-004,エドワード・ニューゲート(illust:tasaka),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-004_minnanotoreca-10280190.webp,エドワード・ニューゲート(illust:tasaka)（SR）[OP02-004],,https://dopa-game.jp/one-piece/dp/10280190,,,,10280190,31024,DOPA(ワンピ)
OP08-118,シルバーズ・レイリー,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-118_minnanotoreca-10280191.webp,シルバーズ・レイリー（SEC）[OP08-118],,https://dopa-game.jp/one-piece/dp/10280191,,,,10280191,31025,DOPA(ワンピ)
OP06-069,(未開封)ヴィンスモーク・レイジュ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-069_minnanotoreca-10280193-1.webp,(未開封)ヴィンスモーク・レイジュ（SR）[OP06-069],,https://dopa-game.jp/one-piece/dp/10280193,,,,10280193,31028,DOPA(ワンピ)
-,最強の3兄弟PACK,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10281368.webp,最強の3兄弟PACK（-）[-],,https://dopa-game.jp/one-piece/dp/10281368,,,,10281368,31027,DOPA(ワンピ)
