型番,カード名,レアリティ,画像URL,画像タイトル,元URL,source,src_admin_id
211/SM-P,桜アフロのピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/211-SM-P_pcg-a3220.webp,桜アフロのピカチュウ[211/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/035292_P_SAKURAAFURONOPIKACHUU.jpg,公式,3220
031/070,ピチュー,,https://minnano-toreka.com/wp-content/uploads/2026/07/031-070_pcg-a3212.webp,ピチュー[031/070],https://www.pokemon-card.com/assets/images/card_images/large/L1-Bss/025189_P_PICHU.jpg,公式,3212
037/SM-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/037-SM-P_pcg-a3199.webp,ポンチョを着たピカチュウ[037/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/033400_P_PONCHOWOKITAPIKACHUU.jpg,公式,3199
036/S-P,救助隊DXのピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/036-S-P_pcg-a3186.webp,救助隊DXのピカチュウ[036/S-P],https://www.pokemon-card.com/assets/images/card_images/large/S-P/037989_P_KYUUJOTAIDXNOPIKACHUU.jpg,公式,3186
192/SM-P,ボスごっこピカチュウ アクア団,,https://minnano-toreka.com/wp-content/uploads/2026/07/192-SM-P_pcg-a3183.webp,ボスごっこピカチュウ アクア団[192/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/034770_P_BOSUGOKKOPIKACHUUAKUADAN.jpg,公式,3183
020/072,サンダー,,https://minnano-toreka.com/wp-content/uploads/2026/07/020-072_pcg-a3177.webp,サンダー[020/072],https://www.pokemon-card.com/assets/images/card_images/large/20th/031670_P_SANDA.jpg,公式,3177
062/060,エモンガEX,,https://minnano-toreka.com/wp-content/uploads/2026/07/062-060_pcg-a3170.webp,エモンガEX[062/060],https://www.pokemon-card.com/assets/images/card_images/large/XY1-By/035762_P_EMONGAEX.jpg,公式,3170
098/XY-P,メガトウキョーのピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/098-XY-P_pcg-a3162.webp,メガトウキョーのピカチュウ[098/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/030810_P_MEGATOUKYONOPIKACHUU.jpg,公式,3162
074/072,ライチュウGX,,https://minnano-toreka.com/wp-content/uploads/2026/07/074-072_pcg-a3158.webp,ライチュウGX[074/072],https://www.pokemon-card.com/assets/images/card_images/large/SM3p/035661_P_RAICHUUGX.jpg,公式,3158
088/SM-P,トウホクのピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/088-SM-P_pcg-a3153.webp,トウホクのピカチュウ[088/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/034076_P_TOUHOKUNOPIKACHUU.jpg,公式,3153
026/092,ライチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/026-092_crush-a3147.webp,ライチュウ[026/092],https://www.cardrush-pokemon.jp/product/58811,カードラッシュ,3147
094/XY-P,あったかピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/094-XY-P_pcg-a3142.webp,あったかピカチュウ[094/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/030806_P_ATTAKAPIKACHUU.jpg,公式,3142
097/XY-P,あったかピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/097-XY-P_pcg-a3141.webp,あったかピカチュウ[097/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/030809_P_ATTAKAPIKACHUU.jpg,公式,3141
095/XY-P,あったかピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/095-XY-P_pcg-a3139.webp,あったかピカチュウ[095/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/030807_P_ATTAKAPIKACHUU.jpg,公式,3139
204/XY-P,メガトウキョーのピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/204-XY-P_pcg-a3136.webp,メガトウキョーのピカチュウ[204/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031639_P_MEGATOUKYONOPIKACHUU.jpg,公式,3136
295/XY-P,ルイージピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/295-XY-P_pcg-a3135.webp,ルイージピカチュウ[295/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032350_P_RUIJIPIKACHUU.jpg,公式,3135
005/026,サトシのピカチュウGX,,https://minnano-toreka.com/wp-content/uploads/2026/07/005-026_pcg-a3126.webp,サトシのピカチュウGX[005/026],https://www.pokemon-card.com/assets/images/card_images/large/SMD/033522_P_SATOSHINOPIKACHUUGX.jpg,公式,3126
037/SM-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/037-SM-P_pcg-a3121.webp,ポンチョを着たピカチュウ[037/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/033400_P_PONCHOWOKITAPIKACHUU.jpg,公式,3121
038/SM-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/038-SM-P_pcg-a3120.webp,ポンチョを着たピカチュウ[038/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/033401_P_PONCHOWOKITAPIKACHUU.jpg,公式,3120
221/XY-P,お公家さまと舞妓はんピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/221-XY-P_pcg-a3115.webp,お公家さまと舞妓はんピカチュウ[221/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031864_P_OKUGESAMATOMAIKOHANPIKACHUU.jpg,公式,3115
192/SM-P,ボスごっこピカチュウ アクア団,,https://minnano-toreka.com/wp-content/uploads/2026/07/192-SM-P_pcg-a3113.webp,ボスごっこピカチュウ アクア団[192/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/034770_P_BOSUGOKKOPIKACHUUAKUADAN.jpg,公式,3113
197/SM-P,ボスごっこピカチュウ スカル団,,https://minnano-toreka.com/wp-content/uploads/2026/07/197-SM-P_pcg-a3109.webp,ボスごっこピカチュウ スカル団[197/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/034775_P_BOSUGOKKOPIKACHUUSUKARUDAN.jpg,公式,3109
034/070,デンリュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/034-070_pcg-a3104.webp,デンリュウ[034/070],https://www.pokemon-card.com/assets/images/card_images/large/L1-Bhg/025060_P_DENRYUU.jpg,公式,3104
034/070,デンリュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/034-070_pcg-a3099.webp,デンリュウ[034/070],https://www.pokemon-card.com/assets/images/card_images/large/L1-Bhg/025060_P_DENRYUU.jpg,公式,3099
020/080,ランターン,,https://minnano-toreka.com/wp-content/uploads/2026/07/020-080_pcg-a3086.webp,ランターン[020/080],https://www.pokemon-card.com/assets/images/card_images/large/L2-B/025609_P_RANTAN.jpg,公式,3086
098/XY-P,メガトウキョーのピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/098-XY-P_pcg-a3085.webp,メガトウキョーのピカチュウ[098/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/030810_P_MEGATOUKYONOPIKACHUU.jpg,公式,3085
203/XY-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/203-XY-P_pcg-a3071.webp,ポンチョを着たピカチュウ[203/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031638_P_PONCHOWOKITAPIKACHUU.jpg,公式,3071
210/SM-P,紳士風のピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/210-SM-P_pcg-a3067.webp,紳士風のピカチュウ[210/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/035291_P_SHINSHIFUUNOPIKACHUU.jpg,公式,3067
088/SM-P,トウホクのピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/088-SM-P_pcg-a3053.webp,トウホクのピカチュウ[088/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/034076_P_TOUHOKUNOPIKACHUU.jpg,公式,3053
001/020,ヒトデマン,,https://minnano-toreka.com/wp-content/uploads/2026/07/001-020_pcg-a3048.webp,ヒトデマン[001/020],https://www.pokemon-card.com/assets/images/card_images/large/SPD/041926_P_HITODEMAN.jpg,公式,3048
014/060,ラプラスV,,https://minnano-toreka.com/wp-content/uploads/2026/07/014-060_pcg-a3043.webp,ラプラスV[014/060],https://www.pokemon-card.com/assets/images/card_images/large/S1W/037624_P_RAPURASUV.jpg,公式,3043
294/XY-P,マリオピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/294-XY-P_pcg-a3037.webp,マリオピカチュウ[294/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032349_P_MARIOPIKACHUU.jpg,公式,3037
207/XY-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/207-XY-P_pcg-a3032.webp,ポンチョを着たピカチュウ[207/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031640_P_PONCHOWOKITAPIKACHUU.jpg,公式,3032
204/XY-P,メガトウキョーのピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/204-XY-P_pcg-a3031.webp,メガトウキョーのピカチュウ[204/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031639_P_MEGATOUKYONOPIKACHUU.jpg,公式,3031
207/XY-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/207-XY-P_pcg-a3029.webp,ポンチョを着たピカチュウ[207/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031640_P_PONCHOWOKITAPIKACHUU.jpg,公式,3029
188/S-P,サンダースVMAX,,https://minnano-toreka.com/wp-content/uploads/2026/07/188-S-P_pcg-a3028.webp,サンダースVMAX[188/S-P],https://www.pokemon-card.com/assets/images/card_images/large/S-P/039912_P_SANDASUVMAX.jpg,公式,3028
296/XY-P,ルイージピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/296-XY-P_pcg-a3027.webp,ルイージピカチュウ[296/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032351_P_RUIJIPIKACHUU.jpg,公式,3027
294/XY-P,マリオピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/294-XY-P_pcg-a3025.webp,マリオピカチュウ[294/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032349_P_MARIOPIKACHUU.jpg,公式,3025
208/XY-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/208-XY-P_pcg-a3024.webp,ポンチョを着たピカチュウ[208/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031641_P_PONCHOWOKITAPIKACHUU.jpg,公式,3024
296/XY-P,ルイージピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/296-XY-P_pcg-a3023.webp,ルイージピカチュウ[296/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032351_P_RUIJIPIKACHUU.jpg,公式,3023
230/XY-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/230-XY-P_pcg-a3021.webp,ポンチョを着たピカチュウ[230/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032191_P_PONCHOWOKITAPIKACHUU.jpg,公式,3021
027/108,サンダース☆,,https://minnano-toreka.com/wp-content/uploads/2026/07/027-108_crush-a3020.webp,サンダース☆[027/108],https://www.cardrush-pokemon.jp/product/21590,カードラッシュ,3020
296/XY-P,ルイージピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/296-XY-P_pcg-a3019.webp,ルイージピカチュウ[296/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032351_P_RUIJIPIKACHUU.jpg,公式,3019
027/108,サンダース☆,,https://minnano-toreka.com/wp-content/uploads/2026/07/027-108_crush-a3018.webp,サンダース☆[027/108],https://www.cardrush-pokemon.jp/product/21590,カードラッシュ,3018
231/XY-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/231-XY-P_pcg-a3017.webp,ポンチョを着たピカチュウ[231/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032192_P_PONCHOWOKITAPIKACHUU.jpg,公式,3017
207/XY-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/207-XY-P_pcg-a3016.webp,ポンチョを着たピカチュウ[207/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031640_P_PONCHOWOKITAPIKACHUU.jpg,公式,3016
294/XY-P,マリオピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/294-XY-P_pcg-a3015.webp,マリオピカチュウ[294/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032349_P_MARIOPIKACHUU.jpg,公式,3015
150/XY-P,コイキングごっこピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/150-XY-P_pcg-a3009.webp,コイキングごっこピカチュウ[150/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031162_P_KOIKINGUGOKKOPIKACHUU.jpg,公式,3009
151/XY-P,ギャラドスごっこピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/151-XY-P_pcg-a3008.webp,ギャラドスごっこピカチュウ[151/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031163_P_GYARADOSUGOKKOPIKACHUU.jpg,公式,3008
150/XY-P,コイキングごっこピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/150-XY-P_pcg-a3007.webp,コイキングごっこピカチュウ[150/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031162_P_KOIKINGUGOKKOPIKACHUU.jpg,公式,3007
039/106,ゼブライカ,,https://minnano-toreka.com/wp-content/uploads/2026/07/039-106_pcg-a3005.webp,ゼブライカ[039/106],https://www.pokemon-card.com/assets/images/card_images/large/SV8/046379_P_ZEBURAIKA.jpg,公式,3005
096/XY-P,あったかピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/096-XY-P_pcg-a3004.webp,あったかピカチュウ[096/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/030808_P_ATTAKAPIKACHUU.jpg,公式,3004
095/XY-P,あったかピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/095-XY-P_pcg-a3003.webp,あったかピカチュウ[095/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/030807_P_ATTAKAPIKACHUU.jpg,公式,3003
013/SM-P,スカル団ごっこピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/013-SM-P_pcg-a3002.webp,スカル団ごっこピカチュウ[013/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/033288_P_SUKARUDANGOKKOPIKACHUU.jpg,公式,3002
207/XY-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/207-XY-P_pcg-a3001.webp,ポンチョを着たピカチュウ[207/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031640_P_PONCHOWOKITAPIKACHUU.jpg,公式,3001
151/XY-P,ギャラドスごっこピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/151-XY-P_pcg-a3000.webp,ギャラドスごっこピカチュウ[151/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031163_P_GYARADOSUGOKKOPIKACHUU.jpg,公式,3000
150/XY-P,コイキングごっこピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/150-XY-P_pcg-a2999.webp,コイキングごっこピカチュウ[150/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031162_P_KOIKINGUGOKKOPIKACHUU.jpg,公式,2999
295/XY-P,ルイージピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/295-XY-P_pcg-a2995.webp,ルイージピカチュウ[295/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032350_P_RUIJIPIKACHUU.jpg,公式,2995
296/XY-P,ルイージピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/296-XY-P_pcg-a2994.webp,ルイージピカチュウ[296/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032351_P_RUIJIPIKACHUU.jpg,公式,2994
293/XY-P,マリオピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/293-XY-P_pcg-a2992.webp,マリオピカチュウ[293/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032348_P_MARIOPIKACHUU.jpg,公式,2992
295/XY-P,ルイージピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/295-XY-P_pcg-a2989.webp,ルイージピカチュウ[295/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032350_P_RUIJIPIKACHUU.jpg,公式,2989
230/XY-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/230-XY-P_pcg-a2988.webp,ポンチョを着たピカチュウ[230/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032191_P_PONCHOWOKITAPIKACHUU.jpg,公式,2988
231/XY-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/231-XY-P_pcg-a2987.webp,ポンチョを着たピカチュウ[231/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032192_P_PONCHOWOKITAPIKACHUU.jpg,公式,2987
204/XY-P,メガトウキョーのピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/204-XY-P_pcg-a2985.webp,メガトウキョーのピカチュウ[204/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031639_P_MEGATOUKYONOPIKACHUU.jpg,公式,2985
151/XY-P,ギャラドスごっこピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/151-XY-P_pcg-a2984.webp,ギャラドスごっこピカチュウ[151/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031163_P_GYARADOSUGOKKOPIKACHUU.jpg,公式,2984
013/SM-P,スカル団ごっこピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/013-SM-P_pcg-a2981.webp,スカル団ごっこピカチュウ[013/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/033288_P_SUKARUDANGOKKOPIKACHUU.jpg,公式,2981
150/XY-P,コイキングごっこピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/150-XY-P_pcg-a2978.webp,コイキングごっこピカチュウ[150/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031162_P_KOIKINGUGOKKOPIKACHUU.jpg,公式,2978
293/XY-P,マリオピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/293-XY-P_pcg-a2973.webp,マリオピカチュウ[293/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032348_P_MARIOPIKACHUU.jpg,公式,2973
